Id,Price
9346,210314.89478945505
3945,202617.61333182183
3420,139644.18963841704
10842,121628.9665340724
725,156831.21505717584
13931,191805.333238183
16330,245864.26990687102
9066,413250.1478894168
3326,315654.5195647137
1556,264599.55169622716
6579,97630.08830180905
13877,140835.62492763763
9857,336578.06067267584
7302,260814.35200910005
5684,200593.87096405757
6513,235746.85482974077
11342,105925.37089192696
16561,222561.12971422452
6885,170116.67627959157
9308,178261.28694361376
2559,171285.47643579138
6648,176970.9085932036
15260,169922.2444316924
5113,193288.9938781481
16492,197061.62134746008
12034,270522.89369069296
7248,215476.31768134507
2171,206072.8556102498
10594,162907.8190330512
13241,200860.695814305
7032,139750.64503387266
4884,169236.96035334468
903,210138.61926602613
162,166684.10363224614
6566,252583.6687023801
8249,139749.44727836538
13106,171270.16367091573
256,126365.37364776836
7976,167343.52090473997
8575,166275.98785107673
7591,279050.9783715172
3204,184378.21899734295
15804,179399.43456583342
1525,324665.8924546828
9038,206438.2941345131
13628,196961.93626455544
10016,209969.95044506865
10208,225886.84609779503
2008,185464.20269036913
13029,207319.81700983952
5099,121517.8807811358
9923,301657.2426499401
9461,125504.77316646223
11086,180853.09868971002
15057,253744.87418640917
10689,178347.47958870133
2053,224073.74539450806
16630,170432.26666876732
4985,162672.40561945908
13881,262500.50239266834
13225,197251.46291102623
5779,70537.23409125306
10262,174381.15325574946
10762,213128.7358846775
9513,198599.00052046133
11128,167799.14565654058
2074,304256.04472032713
933,207196.1975767307
2780,187568.93962634387
6594,112102.25565209346
15394,246833.75097251605
14863,133823.3759898019
6698,206844.98196367393
1611,259164.69626826604
174,186388.8519334921
5160,218734.1660604621
3295,329053.29071763094
4559,374049.0270459266
8254,170523.80809440682
10228,99873.59721520044
13924,123754.66076617119
15341,244531.87756096455
4353,173228.4280352097
4334,69833.93381771538
1872,150386.38697345357
7823,187983.49730543682
310,159453.19641772864
3704,247729.02415988903
11615,320180.479383113
6605,205778.01378537624
3381,187815.71046272988
2143,136263.90275365897
3191,265680.13021040667
13980,122929.03477991112
15613,166950.31953701135
10943,288353.7507159639
9654,108274.57214391921
16053,469605.1838111337
14931,206834.8622567033
8299,237453.6454754457
2147,170241.2466518414
11567,334586.38216419605
5905,131975.8097620938
11160,110667.1324084996
8275,143327.79872828166
16398,296875.44390232646
11229,183687.41225455896
10309,160919.73421913933
7340,272261.331076773
7653,155812.54853982068
272,208002.9489021899
9831,215804.48695993813
5016,119943.47594566166
5968,67204.22402073554
796,253506.0064093922
12123,122655.53366832876
16629,183326.88809419787
2637,172269.68736469228
6194,201856.30989600063
6216,414044.6475850339
14346,175142.3606739091
6428,124636.54248034667
2891,227548.39764245384
84,176896.48041016175
9260,224654.33161157134
15250,147003.48923571352
2348,193367.037633525
10427,292526.183443261
13230,257461.30854510912
1691,188579.08775376805
8803,117302.3436656616
5464,197151.97583440295
10559,106711.0196050223
16787,292027.78452984506
4278,154660.61832310856
6183,170935.78484912554
12775,161212.3466900466
10104,177814.41281267843
13663,172974.0824164638
9404,277112.22517596115
14724,214159.83104865887
10040,179506.35317223263
4646,182250.5879793999
4754,151861.7228275023
3310,217031.3472744216
2003,183215.54510316404
7312,212830.42296196762
10921,209125.2150767548
13419,307206.55139478197
10105,164100.2325508866
2196,377696.7348963288
12659,235946.36108918564
4380,262915.136840953
10847,146212.02840264494
10805,292148.12992752076
8709,84268.27021439518
8319,176634.14190980175
2215,184935.3882153377
7000,190601.0800312685
7701,108434.80697583083
9678,189397.06385212985
14026,191603.61991083194
7971,163465.41590390765
13734,149649.56519066793
16483,197048.39795501748
6150,201215.86670207305
2931,293267.1505083665
5418,178125.5942477017
1662,540942.7354613766
2441,208780.36543222002
669,149127.6852242902
7734,191700.37902384237
6010,305987.32396203466
266,140981.60891873148
632,132612.43525042696
16221,104094.81565505294
11832,171766.1996991356
5035,118002.59786270335
37,117403.3843362373
6168,182036.61905996586
11757,183824.35542007213
8086,128016.99179790857
6529,235395.09284093563
15121,168643.7956073343
13904,135072.00274851033
3711,175312.4587336199
16563,122766.9733921861
14494,170426.34808891456
3006,221563.07351086126
15299,123194.80223950889
92,279801.7470908354
8066,163707.69154452372
16071,208214.40535389484
10662,137697.04043687411
3883,210060.4376720318
5511,125400.99448194815
2821,268313.17279267247
9570,198793.48668046787
4326,260627.46198464
9251,236517.1929540299
9031,198579.58294289693
12689,152907.94778462977
16380,261604.09413495252
1053,251238.7804146352
4568,173126.64921414587
16140,107999.01416948506
14356,413227.3323219094
8466,176627.70795845025
15652,142169.31275047272
3285,122133.61713953163
3198,159651.6352457713
14088,443010.6531128802
2268,123906.55635693499
15472,194135.453339912
1203,210967.46371579132
7157,345120.69619963464
6886,217607.82573474245
5083,264520.4523118512
7467,116847.35665058141
14068,201722.50299474533
2080,174266.32772263762
10865,153392.5813799086
13516,184073.53813422198
14150,209512.37895578236
7609,117584.57785059222
2144,375180.92478195566
10357,202371.4593918567
2396,236654.36777339524
1526,356551.593705332
10890,262458.9006205505
8638,443685.97780259437
6050,251010.646011554
7639,99163.79612917692
10544,196093.17846457232
9577,240932.88757341087
13195,208190.24261265967
3484,228572.83542759018
16668,421237.20352661173
7171,176521.31994997044
8547,208593.99989734383
12735,200774.96393598872
9093,188408.9127513918
15323,315783.3094430768
14897,141369.32349537648
5135,132897.48971186
5327,231600.84353089804
13133,246487.22735311667
1676,302804.54313006264
16296,274189.35757793335
1095,143622.96924159824
12528,151010.9333875796
7348,279320.3194637654
11663,162447.44764327927
1803,206803.22667689994
1510,238266.50790155638
16045,182580.6660294538
2900,147551.15663668333
3236,167355.7155654009
1318,199767.754338494
14948,221566.32292906303
7840,296081.00110704027
15325,176811.9973307779
8700,159320.8426670784
15706,197395.359395806
14449,152407.00552393604
16117,182344.64981619272
4529,187793.21592543952
11199,201144.79792899056
4052,414705.02801507607
821,212801.0713976935
68,223424.33141918268
554,119314.56612440065
452,183057.60069241226
11394,310914.9748742159
11393,174427.92223278197
9535,155078.80432412965
4024,186647.2391693279
10069,225959.0588594026
12007,159607.7956823886
12368,454601.42109704966
1259,361153.99905625737
1124,294148.39714637486
3707,187798.64927183796
8767,169125.42357632998
1919,164131.49554739607
16741,156879.08626789146
6664,264192.30942809145
5688,378907.9568146178
7799,165078.56046911227
14843,320314.6632891477
7532,163605.800174572
8133,153276.58531390294
6264,321135.1949048834
4125,158211.75166907953
2410,172053.03899466892
13607,199252.5214222253
1716,278784.70072598354
1370,135149.2852486041
2273,416438.6161309771
15298,332104.2506121896
4284,251025.80588715468
12303,139515.1652207954
7808,136208.89731022343
2203,141791.53884551622
7237,126615.10018035855
15864,158820.84836322162
2844,143141.3260441538
5729,173882.54559257042
11812,437227.87965780497
1779,130660.79464215926
6442,132977.70332769185
6160,230715.30598165694
8266,194935.3487951433
9903,156190.2923912455
2867,136624.46294120877
6998,177656.58194572778
13932,169618.4492512522
12587,172101.5084032913
3611,238394.04860128227
2646,303180.7475043485
1890,155028.97227709126
860,251747.85189580973
14187,194594.42252252458
12569,278945.5676301317
1276,93786.48606956073
12025,213395.36662030633
4890,258559.03713566708
14410,350566.90802472073
10352,427667.358402893
11407,195227.0457017467
10384,167670.2590786706
7622,286625.4009578231
12578,162962.9644952294
15820,171189.75776145316
563,199845.3207039426
15226,159565.265127682
6396,207282.85229593658
6247,138407.5457488196
3339,156917.6417592055
10975,279145.6444863399
7475,109383.7433246122
11129,258529.21969299836
3051,247621.72691600444
10232,244858.0302774911
14106,176316.88310119536
5502,232568.47140281592
4558,71582.78811306642
4181,138907.66710063512
8426,121421.49398192641
6611,170050.54174329524
14641,142085.01738808438
15539,263669.617615095
13119,130845.06752046004
11716,189484.33352886242
7316,258178.6957411796
7791,103437.8196529179
13034,348646.4056929389
1068,253024.37242949812
4060,172908.71711362206
10172,221677.0716034355
2591,194019.3650174569
12494,352641.44690576545
7828,359938.1758066513
15284,169287.32325359696
7947,177125.56075765702
16335,233544.6236605705
10234,333082.11814504786
2797,264156.98045166343
5341,232135.25281022946
3059,230845.70128019818
1559,68942.25938121564
15320,286242.0120332141
10284,390051.6668353116
4134,218647.3867527622
4481,216594.43015266128
7222,157507.32309057243
4062,275562.3873080442
2192,211387.10059860337
9637,191273.35559393046
16236,162672.9744806043
4272,161585.25404524652
9406,281133.1131441018
14309,241587.77790030953
1946,291999.1206700981
16235,235340.59475362932
7146,161838.35397693847
16784,230973.5883784272
349,329203.62040081
6251,165863.6180861451
5128,335158.2962905598
11718,178436.72469478642
16721,86782.7009123521
12517,220349.484639718
15961,193729.0154420849
9428,158069.47176491216
14541,144685.84801850477
10168,111672.79006732191
11270,172608.78424837944
13210,199310.9166704093
11518,166712.78206451182
12612,159175.61661587015
16352,113894.80345434899
9935,137296.42926531826
15521,317117.4515888044
11482,195266.56101337264
11443,173371.71036279763
9459,238440.82812585152
9218,182761.57230162606
854,145867.87370421455
5619,142543.60541080506
9208,182510.11634338487
4391,137294.2829390335
15207,160746.55339699754
7183,179933.51884656737
16442,209272.43882616967
7936,81621.82703195365
10606,372096.4320364443
4979,159569.11635195426
4854,286934.86524358875
16476,125896.08248405764
10516,164809.76958499648
16261,274933.1541504093
90,394841.4111356183
5433,171570.32510672236
14338,141153.4171099138
13487,192083.61629666065
8211,499321.463937759
170,165153.58087626653
14051,96716.36400713508
10686,214768.17363354034
7595,327971.5914327641
6777,361103.6600888403
14661,167150.82585619274
13991,313280.18283523136
16795,170309.6769469489
2740,129193.66168932641
7368,397723.72593430197
2413,244471.52115064612
1852,493141.8151644209
15200,333846.82436753437
8467,310725.1591491999
16379,270546.28823126253
3375,175609.57845127562
5945,467751.1413824459
2641,179714.5073499494
2837,322247.8999119786
3498,229557.2877586821
10876,151634.51892613835
1285,229038.29691926058
9285,237842.0266758927
4015,329901.40637838753
2526,181473.74517908852
7814,199172.05344401335
7117,266087.9127816444
12359,118735.47113903065
3303,221522.1366578248
13874,160630.1289769251
5484,196132.79560520579
15067,152299.78710751142
12639,216582.43097719958
3388,242300.94958587436
4256,201253.24453540426
15738,161329.96895496873
14049,173168.48362426224
15780,189883.66124350228
9564,171869.99408156905
11910,206071.7511873678
11315,225737.42893417345
1733,152065.61327918113
3910,364002.03940351424
7552,530414.8908561144
254,193811.52231032727
5222,214244.94686324787
8314,230257.29047841835
16743,248239.72606865247
10335,104455.12442149069
8226,285566.8051464811
12254,228997.1315560595
13152,212039.8555749318
15020,200373.50178711693
16349,215439.11376977782
11924,161733.1621139599
12543,191003.50789738126
14114,227990.3034589974
12318,262600.80112980725
15383,176541.71079508017
6679,193850.7443734431
635,176130.2121658427
15993,271911.074794901
11375,186990.93906477885
11216,180928.94049623635
15401,236240.49879609613
11301,138400.2290552436
13804,271452.91317637626
10839,190537.16738454893
1588,344919.4916415082
3596,202325.99188076562
5816,173247.7586740886
8099,140297.31432089658
6551,194646.10813335807
14075,539096.0959677033
13431,204501.21912969367
9481,339408.098901625
5295,152103.34969991975
15859,360928.8233244709
10634,313578.73477885633
444,240208.1317141902
11686,254984.78432016328
1213,206093.98202328527
13970,130838.17906630183
6849,439486.0903100664
9911,220386.88030872232
5649,145167.1746040293
7184,223369.52386791268
5877,281482.23979499715
1655,246961.59253726507
15301,206301.18242821094
12389,255310.28021349464
5241,285421.2244980161
7048,166139.3736698957
10574,133740.22102226518
8593,153445.43850877127
4752,171871.57339139568
14663,176219.30032353936
10994,203186.16385052647
87,73068.1589751953
5132,122222.79751772931
6372,401816.9368734324
7411,333732.39251728565
3319,274933.24461073725
9355,126072.01792448809
5139,256756.26827673204
56,302027.7655004995
3249,178984.78304866506
5047,81053.3886517588
13238,336316.9811180248
2190,273782.2557949611
15599,176502.30613460517
6542,152188.28042907963
1968,219148.1866236933
5630,164314.61287985573
9157,231913.57453754445
789,177963.34521337843
1413,266363.28284883866
12514,259573.78499740304
13459,135399.81482319793
1345,242742.41086700308
4034,200331.95174517922
15169,144431.59866135212
6770,246294.48149121436
3334,191507.71908359774
12998,158450.21512780472
15870,241192.27295746852
1871,157452.00693940822
5770,185175.13445940326
13196,103798.78603268023
7633,207833.84285031309
10699,214253.1224325479
15470,185832.61113310125
1903,516939.1032173886
13860,188240.4509600323
7649,128190.6454422479
11043,218558.09756248293
2922,248482.00482420722
7538,424920.75192024634
9477,121444.62365028694
117,534006.4135653233
1457,248385.185481162
7082,176030.52335161666
3053,266867.1089781892
12522,109354.23986942969
5744,513947.6239504488
13566,367772.3320904471
1464,132173.8605054289
3852,126586.49650311389
9557,244154.1534963215
14719,455487.3730268378
13978,130204.33921993023
3286,158686.35500434396
13019,364805.24053585605
1421,128372.15024738421
13502,176544.4438476455
14811,123858.20475324118
9297,303980.2066307488
7749,483605.17391469236
16555,136928.43104962603
14576,187202.86507627176
12766,159397.43685171223
4679,136688.5788629881
10033,205344.9189362815
11231,270889.99716995395
15112,143555.4326039707
10617,177247.6133095829
2175,163285.32176649032
16502,467965.36156373296
10106,199199.55816568242
12561,150251.71037981389
15907,320382.67845286045
8069,119305.71651192302
8316,120422.85836571832
12343,251714.8611763495
12092,166015.30348608783
1527,150699.3118484247
10010,218404.69771788176
655,93039.94341923817
10549,135832.51294253505
3248,116496.08831894574
13499,332887.14834769326
14959,209627.66881159955
6070,159279.2339859741
11360,238798.60840327677
12102,193291.1257254806
11870,270943.48147082265
3713,93784.98109456788
3230,143689.7887241645
7742,220673.56637643982
15092,350625.4258531874
8728,332694.2375498705
3386,142264.90046436267
9409,144561.3228785016
16545,256084.73140717638
3127,161986.19297483686
11344,176726.57929821973
2112,208630.4916146201
7310,224658.1960739433
6313,208176.70886246042
3681,388422.13663947035
5114,337012.20251786074
270,155680.77823178575
14350,178569.09265090548
12223,357904.4848676577
1066,185684.34630055344
16116,384308.61371219135
11410,547668.474254691
4088,147089.48570797537
5956,154546.99561235783
14669,148045.6961811267
13871,134505.35480534326
4126,244826.93651852602
12114,206679.58755151968
16607,162009.10802274704
4266,210474.43822446247
13518,203974.50510291796
11856,276715.82035049004
3885,242905.72891241522
8891,156200.56549734058
4964,179574.5979980443
7696,152889.26209816334
6894,144690.52934601446
9766,177477.19371582125
4800,157772.4587173064
2840,196893.48799868522
4743,156329.2603876523
13562,529161.6030122893
8301,205947.55209733662
5405,172799.61743880645
1535,170121.15916148594
9073,121628.9665340724
1698,353803.94212922076
12262,237803.46630516887
6794,178436.72469478642
12701,179434.99040140546
8432,174793.32408473027
13540,134718.9095400179
8629,151348.23744720276
1440,181237.75951587944
8596,197060.90284409633
9575,267925.9164023705
14976,99040.94577686656
3149,221090.28301027208
5157,154104.2207816256
10748,173371.42784721876
9719,399937.5376997808
6376,194885.67494374284
9733,177162.57549024015
4749,200326.80888420728
4994,401939.7824512465
538,212483.2689024222
5512,125892.70296764941
9778,128083.47988472735
9761,139354.0552535726
3174,391696.58527429576
13429,187233.557973687
10467,73633.40382066481
14129,194886.18073850666
13608,204048.98839635003
11106,149151.49011671814
12048,169382.82769347465
1054,329912.76883750386
3582,235646.48589594732
1566,154459.61893466156
11529,139989.81009282867
11859,147064.11108479794
10582,142298.94011265118
14907,496765.1309499286
14039,161744.1642757249
10489,148288.9408443265
3331,331196.7626660909
10153,239936.93992379482
5271,153321.5793874031
11871,379623.68978135305
776,123739.54966088281
3994,104212.68258821197
9433,72700.65072479883
14275,145793.60463911918
8030,219810.70371911972
8169,253059.25947068393
8053,182747.36151976718
4822,224442.87735373125
13197,209593.21755448243
13634,263613.6158630486
8951,172233.1368639359
12176,247854.99932428665
15471,141100.47587475812
14962,137469.11861876157
12512,113753.06340470839
8697,478146.32528070646
7095,223964.67556217217
13639,205320.8557982068
16660,167438.8513535953
5848,136910.78002432536
5386,211277.57465865626
10880,289454.97580797435
3954,177942.44991481255
13426,246283.47136425745
5966,219117.73650348038
16315,269422.4432664424
7455,187359.3783765522
11071,230430.17513317184
14740,215523.23756797166
16087,174604.06156199373
8931,244319.09360439485
15289,159357.42571988766
16089,275677.0117318128
12128,180010.86784058987
4724,219864.21416266164
8585,209858.00922375536
7188,240573.35010070755
5423,147864.7764602038
10488,197162.74772709224
5980,216242.5495347
8376,230209.20563488876
12397,143279.11141338988
16496,207919.77528257927
4891,242983.2126161346
9710,137079.86533918022
6339,183894.4411495208
244,206055.456890424
5002,241226.8930932529
5358,166703.16096496183
7636,148654.52091202993
9361,329121.16713951237
3601,129500.68946830109
15755,150552.5443931885
172,178364.37832937296
3037,328847.32899748685
577,252685.57570191106
3607,189395.90584843172
2515,101200.13481098633
10413,154856.33986749535
10511,234453.56261765378
4637,470006.4074322311
12736,289066.63521439454
9534,241467.18215579598
11641,169070.1038653555
10419,261501.52753207806
15313,152749.81857127228
14915,190049.71935793423
12409,363118.4838975711
9405,125406.5728773107
14066,207815.45035068385
14108,196444.41000386933
11931,231582.37176871026
11464,329467.7202644198
926,148827.90744936222
11190,213241.5570190455
10260,174354.28886891427
12712,199710.60383710396
1234,222644.3972040342
11608,100983.3978590495
3776,246937.5395483574
4881,207731.5088282503
10266,196645.2658918984
3262,235280.78262205032
3576,402159.8973884243
16604,473553.7522712422
8041,176264.17233924678
10691,245789.73777050176
8357,183016.04906159837
11661,142904.05632802733
4453,232210.07688883596
15936,209529.4459209148
8463,257660.28331706062
15770,251709.45764797603
466,164210.75084481953
14965,83969.60565774828
11227,181644.7093391967
9894,270499.85809682816
11746,190664.37528982543
4118,141936.12109227417
756,320670.1410014056
15589,171311.86667544584
109,353415.85719948786
5778,211608.01391753886
1731,84452.55347984665
3450,137566.56371220667
2961,197140.40027754012
222,181519.1788524635
11454,345325.46237950766
7339,181225.8595366916
12096,93397.77745472602
14074,197600.79277886162
4058,249565.96276396472
6603,273686.62053474196
3289,125091.81900592105
16681,262673.31479731936
8200,327548.3364085156
3343,261914.28493522285
7802,168946.6919989996
2082,339902.0180025229
217,264167.6642087211
1720,178682.63089335407
7224,252148.9737548238
6176,132906.11650186364
12571,263621.290771226
16666,351968.61369502684
8908,195023.29933508026
6914,174801.7251505811
5428,178081.68261155247
381,178452.34081056688
3991,200851.57049054897
16365,277292.1786617955
1046,217944.1870546556
391,152599.68884462144
9212,348571.3518250766
3022,190280.98302589144
9961,101189.57139084338
6764,285918.3653871195
7720,177473.72992696596
4809,224677.94990601824
8877,300600.05883979204
7817,178851.59037456627
10614,111673.32386347237
5553,237884.79879832943
16488,123078.55220381722
11002,168876.57306730765
13592,385172.9108043402
15050,235124.6675101393
13553,259060.33566301348
9041,188510.35929132786
5461,446624.6388358287
16274,396979.3738532805
2138,101099.27759031141
6245,158429.88239334337
8245,169965.0510083298
6491,209807.45730989048
13218,169198.6437920562
13101,100290.11217526843
10462,136715.83498034684
4079,176500.86267559163
1506,435030.2849150358
14107,119474.22878438832
12215,283162.46312868624
11576,340965.9579502283
10567,226558.52757593206
12713,212156.64637049777
1468,462360.9296470579
2549,253894.381165954
4172,238198.93983623784
12380,235926.5260262756
3513,97235.73729648507
8165,243690.79217127772
1127,211680.74711178645
14601,446340.6844725582
15526,317427.40004658134
986,322801.91660147085
14968,211794.08743482546
9348,198221.77200127236
6317,255558.74959153673
7497,83731.7629977692
5079,320787.118660085
528,173737.55077603937
10964,151152.80187794782
5812,314884.39842432714
11022,169717.63873662148
16251,128150.48188833974
5863,114201.51678786175
8664,207459.04595070463
5396,179545.1779339809
6917,230709.80935942338
12776,123738.115544523
473,230946.5237462834
13333,230723.81022992134
13023,176599.04272584015
7357,214820.46528236158
10955,459922.85848550725
11914,382694.5195176485
12535,151436.86185050037
11205,160806.0618072823
13209,188017.67526374682
16119,398875.44821558794
2174,287600.28488554887
4834,202708.27574623405
10151,183533.50920119352
5584,205801.4607832231
6672,210058.40463005463
12858,282470.43451897724
5106,154165.77018186793
8884,170868.91270850648
13766,171122.44320798243
12556,118363.61960707231
12910,223986.35054523047
6258,120438.92241282757
7100,241000.8250810947
1793,184219.7146939596
3335,180367.3819674728
12835,183127.47803823225
10591,162050.42554235278
15707,269309.67633208184
16389,158743.36145549567
7440,428690.43379319046
6293,174651.66901591627
3937,193492.1240109983
16527,202396.4055363764
5102,240335.01206433243
10734,329727.2402684567
7986,154585.67295485895
6495,109944.87877262298
9571,264778.56526249857
5131,216982.41880633152
10761,310104.114242822
143,436628.89072292816
13829,149685.92428879772
13662,231840.0207387756
1771,146711.30007800527
5448,199507.14237536734
8594,159491.901937066
12038,293599.83118026535
16471,171818.97824549887
16764,138095.6474475578
1282,173831.09167491237
15101,255553.083676769
9473,130991.37308234107
2324,377419.2078790278
14448,221323.8312199513
6000,72576.32271569151
2077,140282.5343794697
12960,214921.44787730792
15837,206721.17725017478
8805,244030.83206137028
9987,235034.0984723351
1580,345324.8342774546
11089,120727.89877798238
10926,211992.63941674313
12773,414816.0871763802
6490,284928.75755618745
10858,124332.29241187971
2831,136771.20063275518
16326,151435.12460938608
371,199232.5064201164
8852,189980.39111993517
6713,274027.2494452379
4230,197222.45372737953
3639,210498.43168013374
3642,192218.04720206917
5149,192212.19028338703
2861,187324.40309198116
13300,88502.36918190034
2807,338469.05531497364
5919,105470.16342634178
12716,529084.164767525
4271,243410.7847958318
16055,234863.06592493883
3747,213458.34735368684
5857,273962.28319535125
6884,347830.60019806
16027,279155.99995474005
3512,349526.3862259616
5181,163272.51185244578
16732,256824.72015166288
1908,174115.40356436087
12082,166806.1296415949
7286,138380.7454124108
8216,126234.91763911385
6929,329032.5695159829
3950,376718.7479909023
12479,176199.55655869556
877,133408.0124671599
1366,189672.13968321466
384,134621.02951928205
5767,211409.48069555333
6910,155618.4688043349
187,207324.59233922113
10164,290301.9448194123
8603,225521.3058910465
15834,199724.990864089
3078,119221.02487232584
3479,248507.59138912975
6671,220337.37603106565
6078,170916.32340942166
16271,124449.49374355571
16191,156916.62459418323
11544,170134.79825495803
7781,179231.63274388734
14918,251717.30914476767
6238,192406.0631055597
12989,218525.24373998033
11907,212324.65922072157
9696,153741.8221128155
14084,360553.6199280866
3895,154943.98149850575
4367,190245.79500046515
8453,66010.57570181659
7638,348418.2449735791
8373,238543.84313951762
4674,181745.19972732943
15787,149477.81132100904
5903,240585.92421313468
13679,197313.79637978063
9018,352542.5689718508
15823,264752.1192546505
13289,141055.4629649932
9896,197790.48081472138
14436,195815.17341319844
5547,236311.8343060158
4048,411318.32875600597
16579,201639.4748028269
8550,198708.42112743465
9385,318747.0720841612
5242,145404.6034321011
31,246147.56218705833
6144,313222.9412507672
3990,196095.55833856174
2523,82723.63064949932
12608,264117.6673228333
7234,175521.99551173052
15264,220330.82019314947
9623,222703.40644729658
3161,339605.6409751711
7425,99488.88224260083
13021,264841.5260119049
4044,150725.04335419383
15411,247596.85648623962
979,313350.9381072335
5514,247900.204991967
4817,163711.57279519734
2115,179694.9070947827
10571,292877.55377749534
8992,223033.10607230966
15546,194793.62746831815
11359,122727.19561729972
11972,171962.49334967716
12838,165401.98738991618
5948,121711.12824741019
422,309169.65609428874
4855,155359.6476341546
16197,108236.5536878789
8926,463379.9719193358
5703,179219.67830478153
8848,217595.1573290272
7039,303106.34848884767
3806,157726.4662342838
15154,183973.94426478693
13132,181352.26199424878
7438,198199.61691633414
4398,220912.7292797098
2440,184473.4903006792
3751,158797.30965319442
1476,168256.72077654966
2264,297160.29313358304
16444,182537.1414776996
10704,161227.56218434477
4033,139279.06503304694
4508,118206.53346793824
16290,231650.4520129038
10387,206778.7805910034
5457,149821.5118779102
4910,279483.24017594405
7451,219686.79971448524
10732,168548.1761974292
8015,136668.16586148267
6148,182187.21530887598
5892,240274.6286386192
7825,225537.28546257742
6851,225433.1265135979
6633,208552.42063522324
2139,281134.31265791785
10213,287305.3584944154
2830,244884.78902008623
13907,136465.69816148377
15897,335736.0313402142
8311,176741.83383384632
14230,150088.63227844523
3878,182738.72939436688
13732,172232.56043567037
12110,169991.48615749518
10675,354056.8434299314
12946,123710.56705280999
16754,218220.41001166365
4394,282167.6798147577
16728,173117.98294854688
14378,359246.9866717396
9949,170443.10570062566
994,180035.16324400483
13258,157133.60732668222
5883,391431.0038563745
6933,326344.7695927853
13193,222885.18115244125
13286,163867.4455760935
13407,384569.53925546416
7512,126509.33434953699
7221,195981.19355004665
14428,141465.52616361732
1740,192748.49481758047
3,143743.30542785206
12952,221638.59488158987
11537,138853.57069176136
2558,134735.49649240397
14081,277569.89778852934
3517,260833.7941279453
7149,228283.85600139745
15777,111932.94488604885
8995,250025.87015495836
826,356596.7773683884
509,281563.04699824867
14875,299437.15298094496
6591,164398.5970195986
11283,100464.73459524862
9897,253271.13078563992
14902,177620.43438083885
14291,156089.10557872796
3162,236450.45376797163
4206,190842.86469816742
11580,203107.69668845783
2007,240026.06918823472
14939,238784.52650294185
13572,153192.87875828406
